,Time,Displacement,Force,Strain 1
4429,88.56,1.4756,2.0224,0.461
4430,88.58,1.4759,2.0226,0.4611
4431,88.6,1.4763,2.024,0.4613
4432,88.62,1.4766,2.0245,0.4614
4433,88.64,1.477,2.025,0.4615
4434,88.66,1.4773,2.0248,0.4616
4435,88.68,1.4777,2.0247,0.4617
4436,88.7,1.478,2.0259,0.4618
4437,88.72,1.4784,2.0259,0.4619
4438,88.74,1.4787,2.0261,0.4621
4439,88.76,1.479,2.0269,0.4622
4440,88.78,1.4794,2.0269,0.4623
4441,88.8,1.4797,2.0275,0.4624
4442,88.82,1.4801,2.0275,0.4625
4443,88.84,1.4804,2.0272,0.4626
4444,88.86,1.4807,2.0268,0.4628
4445,88.88,1.481,2.0276,0.4628
4446,88.9,1.4814,2.0285,0.463
4447,88.92,1.4817,2.0288,0.4631
4448,88.94,1.482,2.0287,0.4632
4449,88.96,1.4823,2.0292,0.4633
4450,88.98,1.4827,2.03,0.4634
4451,89.0,1.483,2.0298,0.4635
4452,89.02,1.4834,2.0302,0.4637
4453,89.04,1.4837,2.0309,0.4638
4454,89.06,1.484,2.0307,0.4639
4455,89.08,1.4844,2.0314,0.464
4456,89.1,1.4847,2.0326,0.4641
4457,89.12,1.485,2.0319,0.4643
4458,89.14,1.4854,2.0313,0.4643
4459,89.16,1.4857,2.0322,0.4644
4460,89.18,1.486,2.0332,0.4646
4461,89.2,1.4864,2.0338,0.4647
4462,89.22,1.4867,2.0341,0.4648
4463,89.24,1.487,2.0344,0.4649
4464,89.26,1.4874,2.035,0.465
4465,89.28,1.4877,2.0349,0.4651
4466,89.3,1.488,2.035,0.4652
4467,89.32,1.4883,2.0357,0.4653
4468,89.34,1.4886,2.0356,0.4654
4469,89.36,1.489,2.0352,0.4656
4470,89.38,1.4893,2.0361,0.4657
4471,89.4,1.4897,2.0365,0.4658
4472,89.42,1.49,2.0365,0.4659
4473,89.44,1.4904,2.0368,0.466
4474,89.46,1.4907,2.0375,0.4662
4475,89.48,1.491,2.038,0.4663
4476,89.5,1.4914,2.0378,0.4664
4477,89.52,1.4917,2.038,0.4665
4478,89.54,1.492,2.0389,0.4666
4479,89.56,1.4923,2.039,0.4667
4480,89.58,1.4926,2.04,0.4668
4481,89.6,1.493,2.041,0.4669
4482,89.62,1.4933,2.0414,0.467
4483,89.64,1.4936,2.0407,0.4671
4484,89.66,1.4939,2.0406,0.4672
4485,89.68,1.4943,2.0409,0.4673
4486,89.7,1.4946,2.0412,0.4674
4487,89.72,1.4949,2.0415,0.4675
4488,89.74,1.4952,2.0414,0.4676
4489,89.76,1.4956,2.0418,0.4678
4490,89.78,1.4959,2.0427,0.4679
4491,89.8,1.4963,2.0436,0.468
4492,89.82,1.4966,2.0438,0.4681
4493,89.84,1.497,2.0432,0.4682
4494,89.86,1.4973,2.0431,0.4683
4495,89.88,1.4977,2.0433,0.4685
4496,89.9,1.498,2.0436,0.4687
4497,89.92,1.4984,2.045,0.4687
4498,89.94,1.4987,2.0451,0.4689
4499,89.96,1.499,2.0455,0.469
4500,89.98,1.4994,2.0458,0.4691
4501,90.0,1.4997,2.047,0.4692
4502,90.02,1.5,2.0477,0.4693
4503,90.04,1.5004,2.0473,0.4694
4504,90.06,1.5007,2.0476,0.4696
4505,90.08,1.501,2.0486,0.4696
4506,90.1,1.5013,2.0479,0.4697
4507,90.12,1.5017,2.0479,0.4698
4508,90.14,1.502,2.0478,0.4699
4509,90.16,1.5023,2.0479,0.4701
4510,90.18,1.5027,2.0482,0.4702
4511,90.2,1.503,2.0491,0.4703
4512,90.22,1.5034,2.0503,0.4704
4513,90.24,1.5037,2.0504,0.4706
4514,90.26,1.5041,2.0512,0.4707
4515,90.28,1.5044,2.0509,0.4708
4516,90.3,1.5047,2.0513,0.4709
4517,90.32,1.5051,2.051,0.4711
4518,90.34,1.5054,2.0501,0.4711
4519,90.36,1.5057,2.051,0.4712
4520,90.38,1.506,2.0508,0.4713
4521,90.4,1.5064,2.0511,0.4715
4522,90.42,1.5067,2.0517,0.4716
4523,90.44,1.507,2.0528,0.4717
4524,90.46,1.5073,2.0532,0.4718
4525,90.48,1.5077,2.053,0.4719
4526,90.5,1.508,2.0532,0.472
4527,90.52,1.5083,2.0536,0.4722
4528,90.54,1.5086,2.0539,0.4723
4529,90.56,1.509,2.0545,0.4724
4530,90.58,1.5093,2.0551,0.4725
4531,90.6,1.5097,2.0557,0.4726
4532,90.62,1.51,2.0568,0.4727
4533,90.64,1.5104,2.0573,0.4729
4534,90.66,1.5107,2.0577,0.473
4535,90.68,1.5111,2.0581,0.4731
4536,90.7,1.5114,2.0584,0.4733
4537,90.72,1.5117,2.0577,0.4734
4538,90.74,1.512,2.0572,0.4734
4539,90.76,1.5124,2.058,0.4735
4540,90.78,1.5127,2.0579,0.4736
4541,90.8,1.513,2.0587,0.4738
4542,90.82,1.5133,2.0592,0.4739
4543,90.84,1.5137,2.0591,0.474
4544,90.86,1.514,2.0597,0.4741
4545,90.88,1.5143,2.0598,0.4742
4546,90.9,1.5146,2.0605,0.4743
4547,90.92,1.5149,2.0609,0.4744
4548,90.94,1.5152,2.0606,0.4745
4549,90.96,1.5156,2.0605,0.4746
4550,90.98,1.5159,2.0609,0.4747
4551,91.0,1.5163,2.062,0.4749
4552,91.02,1.5166,2.0626,0.475
4553,91.04,1.517,2.0627,0.4751
4554,91.06,1.5174,2.0632,0.4752
4555,91.08,1.5177,2.0633,0.4753
4556,91.1,1.518,2.0625,0.4755
4557,91.12,1.5184,2.0627,0.4756
4558,91.14,1.5187,2.0637,0.4757
4559,91.16,1.519,2.0642,0.4758
4560,91.18,1.5193,2.0649,0.4759
4561,91.2,1.5197,2.0649,0.476
4562,91.22,1.52,2.0652,0.4762
4563,91.24,1.5203,2.0649,0.4763
4564,91.26,1.5207,2.0644,0.4764
4565,91.28,1.521,2.0656,0.4765
4566,91.3,1.5213,2.0661,0.4766
4567,91.32,1.5216,2.066,0.4767
4568,91.34,1.5219,2.0667,0.4768
4569,91.36,1.5223,2.068,0.4769
4570,91.38,1.5226,2.0679,0.477
4571,91.4,1.523,2.0683,0.4772
4572,91.42,1.5233,2.0692,0.4773
4573,91.44,1.5237,2.0685,0.4774
4574,91.46,1.5241,2.0686,0.4776
4575,91.48,1.5244,2.0693,0.4776
4576,91.5,1.5247,2.0701,0.4778
4577,91.52,1.5251,2.0698,0.4779
4578,91.54,1.5254,2.07,0.478
4579,91.56,1.5257,2.0702,0.4781
4580,91.58,1.5261,2.0705,0.4782
4581,91.6,1.5264,2.0709,0.4783
4582,91.62,1.5267,2.0703,0.4784
4583,91.64,1.527,2.0708,0.4786
4584,91.66,1.5273,2.0715,0.4787
4585,91.68,1.5277,2.072,0.4788
4586,91.7,1.528,2.0728,0.4789
4587,91.72,1.5283,2.0732,0.479
4588,91.74,1.5286,2.0731,0.4791
4589,91.76,1.5289,2.0731,0.4792
4590,91.78,1.5293,2.0736,0.4793
4591,91.8,1.5296,2.0737,0.4794
4592,91.82,1.53,2.0746,0.4796
4593,91.84,1.5303,2.0745,0.4797
4594,91.86,1.5307,2.0754,0.4798
4595,91.88,1.531,2.0752,0.4799
4596,91.9,1.5314,2.0746,0.48
4597,91.92,1.5317,2.0757,0.4802
4598,91.94,1.5321,2.0769,0.4803
4599,91.96,1.5324,2.0765,0.4804
4600,91.98,1.5327,2.0762,0.4805
4601,92.0,1.533,2.0769,0.4807
4602,92.02,1.5334,2.0769,0.4807
4603,92.04,1.5337,2.0781,0.4809
4604,92.06,1.534,2.0791,0.481
4605,92.08,1.5344,2.0788,0.481
4606,92.1,1.5347,2.0786,0.4812
4607,92.12,1.535,2.0786,0.4813
4608,92.14,1.5353,2.0784,0.4814
4609,92.16,1.5356,2.0786,0.4815
4610,92.18,1.536,2.079,0.4816
4611,92.2,1.5363,2.0792,0.4818
4612,92.22,1.5367,2.0803,0.4819
4613,92.24,1.537,2.0802,0.482
4614,92.26,1.5374,2.0806,0.4821
4615,92.28,1.5377,2.0814,0.4822
4616,92.3,1.538,2.0811,0.4823
4617,92.32,1.5383,2.0809,0.4824
4618,92.34,1.5387,2.0817,0.4826
4619,92.36,1.539,2.0826,0.4827
4620,92.38,1.5393,2.083,0.4828
4621,92.4,1.5397,2.0835,0.4829
4622,92.42,1.54,2.0833,0.483
4623,92.44,1.5403,2.0835,0.4831
4624,92.46,1.5406,2.0838,0.4832
4625,92.48,1.541,2.0832,0.4833
4626,92.5,1.5413,2.083,0.4834
4627,92.52,1.5416,2.0839,0.4835
4628,92.54,1.5419,2.0847,0.4836
4629,92.56,1.5422,2.0855,0.4838
4630,92.58,1.5426,2.0856,0.4839
4631,92.6,1.543,2.086,0.484
4632,92.62,1.5433,2.0867,0.4841
4633,92.64,1.5437,2.0869,0.4843
4634,92.66,1.544,2.0869,0.4844
4635,92.68,1.5444,2.0876,0.4845
4636,92.7,1.5447,2.088,0.4847
4637,92.72,1.545,2.0881,0.4848
4638,92.74,1.5454,2.088,0.4849
4639,92.76,1.5457,2.0886,0.485
4640,92.78,1.546,2.0891,0.4851
4641,92.8,1.5463,2.0895,0.4852
4642,92.82,1.5467,2.0902,0.4853
4643,92.84,1.547,2.0901,0.4854
4644,92.86,1.5473,2.0895,0.4855
4645,92.88,1.5476,2.0895,0.4856
4646,92.9,1.5479,2.09,0.4857
4647,92.92,1.5483,2.0906,0.4858
4648,92.94,1.5486,2.0907,0.486
4649,92.96,1.5489,2.091,0.4861
4650,92.98,1.5493,2.0914,0.4862
4651,93.0,1.5497,2.0928,0.4864
4652,93.02,1.55,2.0929,0.4865
4653,93.04,1.5504,2.0933,0.4865
4654,93.06,1.5507,2.0938,0.4867
4655,93.08,1.5511,2.0937,0.4868
4656,93.1,1.5514,2.0938,0.4869
4657,93.12,1.5517,2.0938,0.487
4658,93.14,1.552,2.0951,0.4871
4659,93.16,1.5523,2.0952,0.4872
4660,93.18,1.5527,2.0947,0.4873
4661,93.2,1.553,2.0952,0.4874
4662,93.22,1.5533,2.0959,0.4875
4663,93.24,1.5537,2.0952,0.4877
4664,93.26,1.554,2.0946,0.4878
4665,93.28,1.5543,2.0954,0.4879
4666,93.3,1.5546,2.097,0.488
4667,93.32,1.555,2.0972,0.4882
4668,93.34,1.5553,2.0969,0.4882
4669,93.36,1.5556,2.097,0.4884
4670,93.38,1.556,2.0981,0.4885
4671,93.4,1.5564,2.0981,0.4886
4672,93.42,1.5567,2.098,0.4888
4673,93.44,1.5571,2.0984,0.4889
4674,93.46,1.5574,2.0986,0.489
4675,93.48,1.5577,2.0983,0.4891
4676,93.5,1.558,2.0994,0.4892
4677,93.52,1.5584,2.0995,0.4893
4678,93.54,1.5587,2.1,0.4894
4679,93.56,1.559,2.1002,0.4895
4680,93.58,1.5593,2.1008,0.4897
4681,93.6,1.5597,2.1013,0.4898
4682,93.62,1.56,2.1013,0.4899
4683,93.64,1.5603,2.1013,0.49
4684,93.66,1.5606,2.1016,0.4901
4685,93.68,1.5609,2.1015,0.4902
4686,93.7,1.5613,2.1018,0.4903
4687,93.72,1.5616,2.1025,0.4904
4688,93.74,1.5619,2.1025,0.4905
4689,93.76,1.5623,2.1025,0.4906
4690,93.78,1.5626,2.1027,0.4907
4691,93.8,1.563,2.1035,0.4909
4692,93.82,1.5633,2.1037,0.491
4693,93.84,1.5637,2.1053,0.4911
4694,93.86,1.564,2.1057,0.4912
4695,93.88,1.5643,2.1058,0.4913
4696,93.9,1.5647,2.1058,0.4914
4697,93.92,1.565,2.1061,0.4916
4698,93.94,1.5653,2.1064,0.4917
4699,93.96,1.5656,2.1061,0.4918
4700,93.98,1.566,2.1057,0.4919
4701,94.0,1.5663,2.1058,0.492
4702,94.02,1.5666,2.1063,0.4921
4703,94.04,1.567,2.1071,0.4922
4704,94.06,1.5673,2.1086,0.4924
4705,94.08,1.5676,2.1083,0.4925
4706,94.1,1.5679,2.1083,0.4926
4707,94.12,1.5682,2.1085,0.4927
4708,94.14,1.5686,2.108,0.4928
4709,94.16,1.5689,2.1089,0.4929
4710,94.18,1.5693,2.1093,0.4931
4711,94.2,1.5697,2.1097,0.4932
4712,94.22,1.57,2.1101,0.4934
4713,94.24,1.5704,2.1097,0.4935
4714,94.26,1.5707,2.1104,0.4936
4715,94.28,1.5711,2.111,0.4937
4716,94.3,1.5714,2.111,0.4938
4717,94.32,1.5717,2.1111,0.4939
4718,94.34,1.572,2.1122,0.494
4719,94.36,1.5724,2.1117,0.4941
4720,94.38,1.5727,2.1116,0.4942
4721,94.4,1.573,2.1128,0.4943
4722,94.42,1.5734,2.1132,0.4945
4723,94.44,1.5737,2.1136,0.4946
4724,94.46,1.574,2.1139,0.4946
4725,94.48,1.5743,2.1146,0.4948
4726,94.5,1.5746,2.1146,0.4949
4727,94.52,1.575,2.1146,0.495
4728,94.54,1.5753,2.1149,0.4951
4729,94.56,1.5756,2.1146,0.4952
4730,94.58,1.576,2.1153,0.4953
4731,94.6,1.5764,2.1158,0.4955
4732,94.62,1.5767,2.1167,0.4956
4733,94.64,1.5771,2.117,0.4957
4734,94.66,1.5774,2.117,0.4958
4735,94.68,1.5777,2.1172,0.4959
4736,94.7,1.5781,2.117,0.4961
4737,94.72,1.5784,2.1181,0.4962
4738,94.74,1.5787,2.1186,0.4963
4739,94.76,1.579,2.1187,0.4964
4740,94.78,1.5794,2.1189,0.4965
4741,94.8,1.5797,2.1192,0.4966
4742,94.82,1.5801,2.1191,0.4968
4743,94.84,1.5804,2.119,0.4969
4744,94.86,1.5807,2.1198,0.497
4745,94.88,1.581,2.1204,0.4971
4746,94.9,1.5813,2.1198,0.4972
4747,94.92,1.5816,2.1205,0.4973
4748,94.94,1.582,2.1208,0.4974
4749,94.96,1.5823,2.1207,0.4975
4750,94.98,1.5827,2.1213,0.4977
4751,95.0,1.583,2.1217,0.4978
4752,95.02,1.5834,2.1224,0.4979
4753,95.04,1.5837,2.1227,0.4981
4754,95.06,1.5841,2.123,0.4982
4755,95.08,1.5844,2.123,0.4983
4756,95.1,1.5847,2.1231,0.4984
4757,95.12,1.585,2.1232,0.4985
4758,95.14,1.5854,2.1243,0.4986
4759,95.16,1.5857,2.1248,0.4987
4760,95.18,1.586,2.125,0.4989
4761,95.2,1.5863,2.1248,0.499
4762,95.22,1.5867,2.1251,0.4991
4763,95.24,1.587,2.1255,0.4992
4764,95.26,1.5873,2.1255,0.4993
4765,95.28,1.5876,2.1254,0.4994
4766,95.3,1.5879,2.1257,0.4995
4767,95.32,1.5883,2.1265,0.4996
4768,95.34,1.5886,2.1266,0.4997
4769,95.36,1.5889,2.127,0.4999
4770,95.38,1.5893,2.1269,0.5
4771,95.4,1.5897,2.1277,0.5001
4772,95.42,1.59,2.1277,0.5003
4773,95.44,1.5904,2.1281,0.5004
4774,95.46,1.5907,2.1281,0.5005
4775,95.48,1.591,2.1286,0.5006
4776,95.5,1.5914,2.1294,0.5007
4777,95.52,1.5917,2.1296,0.5008
4778,95.54,1.592,2.1305,0.5009
4779,95.56,1.5923,2.1303,0.5011
4780,95.58,1.5927,2.1308,0.5012
4781,95.6,1.593,2.1315,0.5013
4782,95.62,1.5933,2.1314,0.5014
4783,95.64,1.5936,2.1316,0.5015
4784,95.66,1.594,2.1316,0.5016
4785,95.68,1.5943,2.1318,0.5017
4786,95.7,1.5946,2.1322,0.5018
4787,95.72,1.5949,2.1325,0.502
4788,95.74,1.5953,2.1319,0.5021
4789,95.76,1.5956,2.1327,0.5022
4790,95.78,1.596,2.1335,0.5023
4791,95.8,1.5963,2.1341,0.5024
4792,95.82,1.5967,2.1335,0.5026
4793,95.84,1.597,2.1329,0.5027
4794,95.86,1.5974,2.1338,0.5028
4795,95.88,1.5977,2.1346,0.5029
4796,95.9,1.598,2.1355,0.503
4797,95.92,1.5984,2.1358,0.5032
4798,95.94,1.5987,2.1363,0.5033
4799,95.96,1.5991,2.1356,0.5034
4800,95.98,1.5994,2.1357,0.5035
4801,96.0,1.5997,2.1365,0.5036
4802,96.02,1.6001,2.1368,0.5037
4803,96.04,1.6004,2.1365,0.5038
4804,96.06,1.6007,2.1371,0.5039
4805,96.08,1.601,2.1378,0.504
4806,96.1,1.6013,2.1379,0.5041
4807,96.12,1.6016,2.138,0.5042
4808,96.14,1.602,2.1382,0.5044
4809,96.16,1.6023,2.1379,0.5045
4810,96.18,1.6027,2.1386,0.5047
4811,96.2,1.603,2.1394,0.5048
4812,96.22,1.6034,2.1401,0.5049
4813,96.24,1.6037,2.1395,0.505
4814,96.26,1.6041,2.1392,0.5051
4815,96.28,1.6044,2.1401,0.5052
4816,96.3,1.6047,2.1406,0.5054
4817,96.32,1.605,2.1414,0.5055
4818,96.34,1.6054,2.1416,0.5056
4819,96.36,1.6057,2.1408,0.5057
4820,96.38,1.606,2.1417,0.5058
4821,96.4,1.6064,2.1432,0.5059
4822,96.42,1.6067,2.1427,0.5061
4823,96.44,1.607,2.1434,0.5062
4824,96.46,1.6074,2.1441,0.5063
4825,96.48,1.6077,2.1436,0.5064
4826,96.5,1.608,2.1431,0.5065
4827,96.52,1.6083,2.1433,0.5066
4828,96.54,1.6086,2.1447,0.5067
4829,96.56,1.609,2.1447,0.5068
4830,96.58,1.6093,2.1442,0.5069
4831,96.6,1.6097,2.1439,0.5071
4832,96.62,1.61,2.1446,0.5072
4833,96.64,1.6104,2.145,0.5073
4834,96.66,1.6107,2.1455,0.5074
4835,96.68,1.611,2.1459,0.5076
4836,96.7,1.6114,2.1465,0.5077
4837,96.72,1.6117,2.1465,0.5077
4838,96.74,1.612,2.1469,0.5079
4839,96.76,1.6123,2.1473,0.508
4840,96.78,1.6127,2.1479,0.5081
4841,96.8,1.613,2.1473,0.5082
4842,96.82,1.6133,2.1477,0.5083
4843,96.84,1.6137,2.1479,0.5084
4844,96.86,1.614,2.1488,0.5086
4845,96.88,1.6143,2.1486,0.5086
4846,96.9,1.6146,2.1486,0.5088
4847,96.92,1.6149,2.1492,0.5089
4848,96.94,1.6153,2.1496,0.509
4849,96.96,1.6156,2.1497,0.5092
4850,96.98,1.616,2.1496,0.5093
4851,97.0,1.6163,2.1509,0.5094
4852,97.02,1.6167,2.1508,0.5095
4853,97.04,1.617,2.151,0.5096
4854,97.06,1.6173,2.1522,0.5098
4855,97.08,1.6177,2.153,0.5099
4856,97.1,1.618,2.1531,0.51
4857,97.12,1.6183,2.1523,0.5101
4858,97.14,1.6187,2.1521,0.5102
4859,97.16,1.619,2.1522,0.5104
4860,97.18,1.6193,2.1534,0.5105
4861,97.2,1.6197,2.1543,0.5106
4862,97.22,1.62,2.1544,0.5107
4863,97.24,1.6203,2.1546,0.5108
4864,97.26,1.6206,2.1543,0.5109
4865,97.28,1.621,2.154,0.511
4866,97.3,1.6213,2.1544,0.5111
4867,97.32,1.6216,2.1543,0.5113
4868,97.34,1.6219,2.155,0.5114
4869,97.36,1.6223,2.1557,0.5115
4870,97.38,1.6227,2.1562,0.5116
4871,97.4,1.623,2.1566,0.5118
4872,97.42,1.6234,2.1572,0.5119
4873,97.44,1.6237,2.1566,0.512
4874,97.46,1.6241,2.1572,0.5121
4875,97.48,1.6244,2.1577,0.5123
4876,97.5,1.6247,2.158,0.5124
4877,97.52,1.625,2.1584,0.5125
4878,97.54,1.6254,2.159,0.5126
4879,97.56,1.6257,2.1596,0.5127
4880,97.58,1.626,2.1607,0.5128
4881,97.6,1.6263,2.1601,0.5129
4882,97.62,1.6267,2.1596,0.513
4883,97.64,1.627,2.1604,0.5131
4884,97.66,1.6273,2.1605,0.5133
4885,97.68,1.6276,2.1606,0.5133
4886,97.7,1.6279,2.16,0.5135
4887,97.72,1.6283,2.1608,0.5136
4888,97.74,1.6286,2.1611,0.5137
4889,97.76,1.629,2.1609,0.5139
4890,97.78,1.6293,2.1618,0.514
4891,97.8,1.6297,2.1622,0.5141
4892,97.82,1.6301,2.1628,0.5142
4893,97.84,1.6304,2.163,0.5143
4894,97.86,1.6307,2.1632,0.5145
4895,97.88,1.631,2.1633,0.5146
4896,97.9,1.6314,2.1633,0.5147
4897,97.92,1.6317,2.1646,0.5148
4898,97.94,1.632,2.1646,0.5149
4899,97.96,1.6323,2.1652,0.515
4900,97.98,1.6327,2.1648,0.5151
4901,98.0,1.633,2.1644,0.5153
4902,98.02,1.6333,2.1649,0.5154
4903,98.04,1.6337,2.1654,0.5155
4904,98.06,1.634,2.1655,0.5155
4905,98.08,1.6343,2.1666,0.5156
4906,98.1,1.6346,2.1673,0.5158
4907,98.12,1.6349,2.1668,0.5159
4908,98.14,1.6353,2.1667,0.516
4909,98.16,1.6356,2.1665,0.5161
4910,98.18,1.636,2.1664,0.5163
4911,98.2,1.6363,2.1659,0.5164
4912,98.22,1.6366,2.1666,0.5165
4913,98.24,1.637,2.1678,0.5166
4914,98.26,1.6373,2.1692,0.5167
4915,98.28,1.6376,2.1696,0.5169
4916,98.3,1.638,2.1691,0.517
4917,98.32,1.6383,2.1695,0.5171
4918,98.34,1.6386,2.1703,0.5172
4919,98.36,1.6389,2.1704,0.5173
4920,98.38,1.6393,2.171,0.5175
4921,98.4,1.6396,2.1711,0.5176
4922,98.42,1.6399,2.1714,0.5177
4923,98.44,1.6403,2.1718,0.5179
4924,98.46,1.6406,2.1711,0.5179
4925,98.48,1.6409,2.1711,0.518
4926,98.5,1.6412,2.1716,0.5182
4927,98.52,1.6416,2.1718,0.5183
4928,98.54,1.6419,2.1717,0.5184
4929,98.56,1.6423,2.1722,0.5185
4930,98.58,1.6426,2.1736,0.5186
4931,98.6,1.643,2.1734,0.5188
4932,98.62,1.6434,2.1735,0.5189
4933,98.64,1.6437,2.174,0.519
4934,98.66,1.644,2.1743,0.5192
4935,98.68,1.6444,2.1746,0.5193
4936,98.7,1.6447,2.1751,0.5194
4937,98.72,1.645,2.1755,0.5195
4938,98.74,1.6454,2.1762,0.5196
4939,98.76,1.6457,2.1767,0.5197
4940,98.78,1.646,2.1763,0.5199
4941,98.8,1.6464,2.1772,0.52
4942,98.82,1.6467,2.1774,0.5201
4943,98.84,1.647,2.1774,0.5202
4944,98.86,1.6473,2.1775,0.5203
4945,98.88,1.6476,2.1781,0.5204
4946,98.9,1.648,2.1782,0.5205
4947,98.92,1.6483,2.178,0.5207
4948,98.94,1.6486,2.1786,0.5208
4949,98.96,1.649,2.1786,0.5209
4950,98.98,1.6493,2.1791,0.521
4951,99.0,1.6497,2.1799,0.5212
4952,99.02,1.65,2.1799,0.5213
4953,99.04,1.6504,2.181,0.5214
4954,99.06,1.6507,2.1809,0.5215
4955,99.08,1.651,2.1799,0.5216
4956,99.1,1.6514,2.1797,0.5218
4957,99.12,1.6517,2.1802,0.5219
4958,99.14,1.652,2.1812,0.522
4959,99.16,1.6524,2.1818,0.5222
4960,99.18,1.6527,2.1824,0.5223
4961,99.2,1.6531,2.1825,0.5224
4962,99.22,1.6534,2.1834,0.5225
4963,99.24,1.6537,2.183,0.5226
4964,99.26,1.654,2.1829,0.5227
4965,99.28,1.6543,2.183,0.5229
4966,99.3,1.6546,2.1834,0.523
4967,99.32,1.655,2.184,0.5231
4968,99.34,1.6553,2.1844,0.5232
4969,99.36,1.6556,2.1851,0.5233
4970,99.38,1.656,2.1849,0.5234
4971,99.4,1.6563,2.1848,0.5236
4972,99.42,1.6567,2.1852,0.5237
4973,99.44,1.657,2.186,0.5238
4974,99.46,1.6573,2.1861,0.5239
4975,99.48,1.6577,2.1871,0.524
4976,99.5,1.658,2.1865,0.5241
4977,99.52,1.6583,2.186,0.5242
4978,99.54,1.6587,2.1862,0.5243
4979,99.56,1.659,2.1874,0.5245
4980,99.58,1.6593,2.1885,0.5246
4981,99.6,1.6597,2.1885,0.5247
4982,99.62,1.66,2.1881,0.5248
