,Time,Displacement,Force,Strain 1
5489,109.76,1.829,2.019,0.6166
5490,109.78,1.8294,2.019,0.6167
5491,109.8,1.8297,2.0187,0.6169
5492,109.82,1.83,2.0192,0.617
5493,109.84,1.8304,2.0192,0.6171
5494,109.86,1.8307,2.0192,0.6172
5495,109.88,1.831,2.0193,0.6174
5496,109.9,1.8314,2.0196,0.6175
5497,109.92,1.8317,2.0192,0.6177
5498,109.94,1.832,2.0201,0.6178
5499,109.96,1.8323,2.0201,0.618
5500,109.98,1.8326,2.0198,0.6181
5501,110.0,1.833,2.0197,0.6182
5502,110.02,1.8333,2.0203,0.6183
5503,110.04,1.8336,2.021,0.6185
5504,110.06,1.834,2.0211,0.6187
5505,110.08,1.8343,2.022,0.6188
5506,110.1,1.8347,2.0225,0.6189
5507,110.12,1.835,2.023,0.6191
5508,110.14,1.8354,2.0218,0.6192
5509,110.16,1.8357,2.0223,0.6194
5510,110.18,1.836,2.0223,0.6195
5511,110.2,1.8363,2.0225,0.6196
5512,110.22,1.8367,2.023,0.6198
5513,110.24,1.837,2.0232,0.6199
5514,110.26,1.8373,2.0238,0.62
5515,110.28,1.8377,2.0234,0.6202
5516,110.3,1.838,2.0238,0.6203
5517,110.32,1.8383,2.0238,0.6205
5518,110.34,1.8386,2.0246,0.6206
5519,110.36,1.839,2.0251,0.6207
5520,110.38,1.8393,2.025,0.6208
5521,110.4,1.8396,2.0243,0.621
5522,110.42,1.8399,2.0247,0.6211
5523,110.44,1.8403,2.0253,0.6213
5524,110.46,1.8406,2.0255,0.6214
5525,110.48,1.841,2.0258,0.6215
5526,110.5,1.8413,2.0262,0.6217
5527,110.52,1.8417,2.0262,0.6218
5528,110.54,1.842,2.0269,0.622
5529,110.56,1.8423,2.0268,0.6221
5530,110.58,1.8427,2.0267,0.6222
5531,110.6,1.843,2.0264,0.6224
5532,110.62,1.8433,2.0264,0.6225
5533,110.64,1.8436,2.0274,0.6226
5534,110.66,1.844,2.0275,0.6228
5535,110.68,1.8443,2.0278,0.6229
5536,110.7,1.8446,2.0289,0.623
5537,110.72,1.845,2.0287,0.6232
5538,110.74,1.8453,2.0283,0.6233
5539,110.76,1.8456,2.0288,0.6234
5540,110.78,1.8459,2.0288,0.6235
5541,110.8,1.8463,2.029,0.6239
5542,110.82,1.8466,2.0285,0.624
5543,110.84,1.8469,2.0288,0.624
5544,110.86,1.8473,2.0297,0.6242
5545,110.88,1.8477,2.0299,0.6244
5546,110.9,1.848,2.0297,0.6245
5547,110.92,1.8484,2.0305,0.6246
5548,110.94,1.8487,2.0307,0.6248
5549,110.96,1.849,2.0309,0.6249
5550,110.98,1.8494,2.0317,0.625
5551,111.0,1.8497,2.0311,0.6251
5552,111.02,1.85,2.0307,0.6253
5553,111.04,1.8503,2.0314,0.6254
5554,111.06,1.8507,2.0318,0.6256
5555,111.08,1.851,2.0326,0.6258
5556,111.1,1.8513,2.0328,0.6259
5557,111.12,1.8517,2.0329,0.626
5558,111.14,1.852,2.0324,0.6262
5559,111.16,1.8523,2.0327,0.6263
5560,111.18,1.8526,2.0325,0.6264
5561,111.2,1.8529,2.0325,0.6265
5562,111.22,1.8533,2.0328,0.6266
5563,111.24,1.8536,2.0338,0.6268
5564,111.26,1.854,2.034,0.6269
5565,111.28,1.8543,2.0339,0.6271
5566,111.3,1.8547,2.0342,0.6272
5567,111.32,1.855,2.0348,0.6274
5568,111.34,1.8554,2.0353,0.6275
5569,111.36,1.8557,2.0351,0.6277
5570,111.38,1.856,2.0356,0.6278
5571,111.4,1.8564,2.0352,0.6279
5572,111.42,1.8567,2.035,0.6281
5573,111.44,1.857,2.0354,0.6282
5574,111.46,1.8573,2.0352,0.6283
5575,111.48,1.8577,2.0358,0.6284
5576,111.5,1.858,2.0354,0.6286
5577,111.52,1.8583,2.0358,0.6287
5578,111.54,1.8586,2.0372,0.6288
5579,111.56,1.8589,2.0381,0.629
5580,111.58,1.8593,2.0372,0.6291
5581,111.6,1.8596,2.0365,0.6292
5582,111.62,1.8599,2.0368,0.6294
5583,111.64,1.8603,2.0374,0.6295
5584,111.66,1.8606,2.038,0.6297
5585,111.68,1.861,2.0381,0.6299
5586,111.7,1.8614,2.0384,0.63
5587,111.72,1.8617,2.0389,0.6302
5588,111.74,1.8621,2.0394,0.6303
5589,111.76,1.8624,2.0394,0.6304
5590,111.78,1.8627,2.0398,0.6306
5591,111.8,1.863,2.0399,0.6308
5592,111.82,1.8633,2.0398,0.6309
5593,111.84,1.8637,2.04,0.631
5594,111.86,1.864,2.0412,0.6311
5595,111.88,1.8643,2.0416,0.6312
5596,111.9,1.8647,2.041,0.6314
5597,111.92,1.865,2.0401,0.6316
5598,111.94,1.8653,2.0404,0.6317
5599,111.96,1.8656,2.0407,0.6318
5600,111.98,1.866,2.0404,0.6319
5601,112.0,1.8663,2.0412,0.632
5602,112.02,1.8666,2.0425,0.6321
5603,112.04,1.867,2.0419,0.6323
5604,112.06,1.8673,2.0422,0.6324
5605,112.08,1.8677,2.0426,0.6326
5606,112.1,1.868,2.0427,0.6327
5607,112.12,1.8683,2.0427,0.6329
5608,112.14,1.8687,2.0424,0.633
5609,112.16,1.869,2.0422,0.6331
5610,112.18,1.8693,2.0431,0.6333
5611,112.2,1.8696,2.0442,0.6334
5612,112.22,1.87,2.0448,0.6336
5613,112.24,1.8703,2.0442,0.6338
5614,112.26,1.8706,2.0443,0.6339
5615,112.28,1.871,2.0444,0.634
5616,112.3,1.8713,2.0445,0.6342
5617,112.32,1.8716,2.0449,0.6343
5618,112.34,1.872,2.0456,0.6344
5619,112.36,1.8723,2.046,0.6345
5620,112.38,1.8726,2.0457,0.6347
5621,112.4,1.8729,2.0458,0.6348
5622,112.42,1.8733,2.0465,0.6349
5623,112.44,1.8736,2.0467,0.6351
5624,112.46,1.874,2.0468,0.6353
5625,112.48,1.8743,2.0468,0.6354
5626,112.5,1.8747,2.0472,0.6356
5627,112.52,1.875,2.0476,0.6357
5628,112.54,1.8754,2.0474,0.6358
5629,112.56,1.8757,2.0475,0.636
5630,112.58,1.876,2.0473,0.6361
5631,112.6,1.8764,2.0476,0.6363
5632,112.62,1.8767,2.0484,0.6364
5633,112.64,1.877,2.0484,0.6366
5634,112.66,1.8774,2.048,0.6367
5635,112.68,1.8777,2.0488,0.6368
5636,112.7,1.878,2.0499,0.6369
5637,112.72,1.8783,2.0495,0.6371
5638,112.74,1.8786,2.049,0.6372
5639,112.76,1.879,2.0485,0.6373
5640,112.78,1.8793,2.0485,0.6375
5641,112.8,1.8796,2.0491,0.6376
5642,112.82,1.8799,2.0493,0.6377
5643,112.84,1.8803,2.0493,0.6379
5644,112.86,1.8806,2.0495,0.638
5645,112.88,1.881,2.05,0.6382
5646,112.9,1.8813,2.051,0.6383
5647,112.92,1.8817,2.0511,0.6385
5648,112.94,1.882,2.0518,0.6386
5649,112.96,1.8823,2.0521,0.6388
5650,112.98,1.8827,2.0521,0.6389
5651,113.0,1.883,2.052,0.6391
5652,113.02,1.8834,2.0525,0.6392
5653,113.04,1.8837,2.052,0.6393
5654,113.06,1.884,2.0521,0.6395
5655,113.08,1.8844,2.0527,0.6396
5656,113.1,1.8847,2.0531,0.6398
5657,113.12,1.885,2.0531,0.6399
5658,113.14,1.8853,2.0535,0.64
5659,113.16,1.8856,2.054,0.6401
5660,113.18,1.8859,2.0534,0.6402
5661,113.2,1.8863,2.0542,0.6404
5662,113.22,1.8866,2.054,0.6405
5663,113.24,1.8869,2.0537,0.6407
5664,113.26,1.8873,2.0544,0.6408
5665,113.28,1.8877,2.055,0.641
5666,113.3,1.888,2.0556,0.6412
5667,113.32,1.8884,2.0554,0.6413
5668,113.34,1.8887,2.0551,0.6414
5669,113.36,1.889,2.0557,0.6416
5670,113.38,1.8894,2.0561,0.6417
5671,113.4,1.8897,2.0562,0.6418
5672,113.42,1.89,2.0567,0.642
5673,113.44,1.8904,2.0566,0.6421
5674,113.46,1.8907,2.0569,0.6423
5675,113.48,1.891,2.057,0.6424
5676,113.5,1.8913,2.0576,0.6425
5677,113.52,1.8917,2.0575,0.6427
5678,113.54,1.892,2.0579,0.6428
5679,113.56,1.8923,2.0585,0.6429
5680,113.58,1.8926,2.0583,0.6431
5681,113.6,1.893,2.0578,0.6432
5682,113.62,1.8933,2.0569,0.6434
5683,113.64,1.8936,2.0579,0.6434
5684,113.66,1.894,2.0588,0.6436
5685,113.68,1.8943,2.0589,0.6438
5686,113.7,1.8947,2.0591,0.6439
5687,113.72,1.895,2.0585,0.6441
5688,113.74,1.8953,2.0589,0.6442
5689,113.76,1.8957,2.0595,0.6443
5690,113.78,1.896,2.0596,0.6445
5691,113.8,1.8963,2.0594,0.6446
5692,113.82,1.8967,2.0597,0.6448
5693,113.84,1.897,2.0602,0.6449
5694,113.86,1.8973,2.0607,0.6451
5695,113.88,1.8977,2.0611,0.6452
5696,113.9,1.898,2.061,0.6454
5697,113.92,1.8983,2.0602,0.6455
5698,113.94,1.8987,2.0611,0.6456
5699,113.96,1.899,2.0613,0.6457
5700,113.98,1.8993,2.0624,0.6459
5701,114.0,1.8996,2.0621,0.646
5702,114.02,1.9,2.062,0.6462
5703,114.04,1.9003,2.0621,0.6463
5704,114.06,1.9007,2.0624,0.6465
5705,114.08,1.9011,2.0634,0.6467
5706,114.1,1.9014,2.0636,0.6468
5707,114.12,1.9017,2.0632,0.6469
5708,114.14,1.9021,2.0624,0.6471
5709,114.16,1.9024,2.0628,0.6472
5710,114.18,1.9027,2.0634,0.6473
5711,114.2,1.903,2.0644,0.6474
5712,114.22,1.9033,2.0646,0.6476
5713,114.24,1.9036,2.0635,0.6477
5714,114.26,1.904,2.0639,0.6478
5715,114.28,1.9043,2.0644,0.648
5716,114.3,1.9046,2.0645,0.6481
5717,114.32,1.905,2.0646,0.6482
5718,114.34,1.9053,2.0646,0.6484
5719,114.36,1.9056,2.065,0.6485
5720,114.38,1.9059,2.0655,0.6487
5721,114.4,1.9063,2.0659,0.6488
5722,114.42,1.9066,2.0661,0.6489
5723,114.44,1.907,2.0667,0.6491
5724,114.46,1.9073,2.0674,0.6493
5725,114.48,1.9077,2.0677,0.6494
5726,114.5,1.908,2.0674,0.6496
5727,114.52,1.9084,2.0673,0.6497
5728,114.54,1.9087,2.0676,0.6499
5729,114.56,1.909,2.0678,0.65
5730,114.58,1.9094,2.0678,0.6502
5731,114.6,1.9097,2.068,0.6503
5732,114.62,1.91,2.0681,0.6504
5733,114.64,1.9104,2.0685,0.6506
5734,114.66,1.9107,2.0686,0.6507
5735,114.68,1.911,2.0677,0.6509
5736,114.7,1.9114,2.0686,0.651
5737,114.72,1.9117,2.0698,0.6511
5738,114.74,1.912,2.0702,0.6513
5739,114.76,1.9123,2.0702,0.6514
5740,114.78,1.9126,2.0706,0.6515
5741,114.8,1.913,2.0703,0.6516
5742,114.82,1.9133,2.07,0.6517
5743,114.84,1.9136,2.0696,0.6519
5744,114.86,1.914,2.0694,0.6521
5745,114.88,1.9144,2.0696,0.6522
5746,114.9,1.9147,2.0703,0.6523
5747,114.92,1.915,2.0712,0.6525
5748,114.94,1.9154,2.0713,0.6526
5749,114.96,1.9157,2.0713,0.6528
5750,114.98,1.916,2.0715,0.6529
5751,115.0,1.9163,2.0712,0.6531
5752,115.02,1.9167,2.0713,0.6532
5753,115.04,1.917,2.072,0.6533
5754,115.06,1.9173,2.0727,0.6535
5755,115.08,1.9177,2.0729,0.6536
5756,115.1,1.918,2.0725,0.6538
5757,115.12,1.9183,2.0719,0.6539
5758,115.14,1.9186,2.0728,0.654
5759,115.16,1.9189,2.0738,0.6542
5760,115.18,1.9193,2.074,0.6543
5761,115.2,1.9196,2.0738,0.6545
5762,115.22,1.9199,2.074,0.6546
5763,115.24,1.9203,2.0739,0.6547
5764,115.26,1.9207,2.0744,0.6549
5765,115.28,1.921,2.0742,0.6551
5766,115.3,1.9214,2.0752,0.6552
5767,115.32,1.9217,2.0757,0.6554
5768,115.34,1.922,2.0759,0.6555
5769,115.36,1.9224,2.0754,0.6557
5770,115.38,1.9227,2.0756,0.6558
5771,115.4,1.923,2.076,0.6559
5772,115.42,1.9233,2.0755,0.656
5773,115.44,1.9237,2.0761,0.6562
5774,115.46,1.924,2.0761,0.6563
5775,115.48,1.9243,2.0763,0.6565
5776,115.5,1.9247,2.0758,0.6566
5777,115.52,1.925,2.0767,0.6567
5778,115.54,1.9253,2.077,0.6568
5779,115.56,1.9256,2.0775,0.657
5780,115.58,1.9259,2.0774,0.6571
5781,115.6,1.9263,2.0768,0.6572
5782,115.62,1.9266,2.0778,0.6574
5783,115.64,1.9269,2.0789,0.6575
5784,115.66,1.9273,2.0788,0.6577
5785,115.68,1.9277,2.0781,0.6579
5786,115.7,1.928,2.0782,0.658
5787,115.72,1.9284,2.0792,0.6582
5788,115.74,1.9287,2.0796,0.6583
5789,115.76,1.9291,2.08,0.6585
5790,115.78,1.9294,2.0806,0.6586
5791,115.8,1.9297,2.0807,0.6588
5792,115.82,1.93,2.0805,0.6589
5793,115.84,1.9304,2.0807,0.659
5794,115.86,1.9307,2.0808,0.6592
5795,115.88,1.931,2.08,0.6593
5796,115.9,1.9314,2.0803,0.6595
5797,115.92,1.9317,2.0803,0.6596
5798,115.94,1.932,2.0806,0.6597
5799,115.96,1.9323,2.0819,0.6599
5800,115.98,1.9326,2.0826,0.66
5801,116.0,1.933,2.0816,0.6601
5802,116.02,1.9333,2.0824,0.6603
5803,116.04,1.9336,2.0821,0.6604
5804,116.06,1.934,2.0824,0.6606
5805,116.08,1.9344,2.0828,0.6608
5806,116.1,1.9347,2.0831,0.6609
5807,116.12,1.9351,2.0835,0.6611
5808,116.14,1.9354,2.0838,0.6612
5809,116.16,1.9357,2.0842,0.6613
5810,116.18,1.936,2.0839,0.6615
5811,116.2,1.9364,2.0845,0.6616
5812,116.22,1.9367,2.0844,0.6618
5813,116.24,1.937,2.0842,0.6619
5814,116.26,1.9374,2.0836,0.662
5815,116.28,1.9377,2.0835,0.6622
5816,116.3,1.938,2.0841,0.6623
5817,116.32,1.9383,2.0848,0.6625
5818,116.34,1.9386,2.0852,0.6626
5819,116.36,1.9389,2.0853,0.6627
5820,116.38,1.9392,2.0856,0.6628
5821,116.4,1.9396,2.0854,0.663
5822,116.42,1.9399,2.0857,0.6631
5823,116.44,1.9403,2.0858,0.6633
5824,116.46,1.9406,2.0856,0.6634
5825,116.48,1.941,2.0864,0.6636
5826,116.5,1.9413,2.087,0.6638
5827,116.52,1.9417,2.0874,0.6639
5828,116.54,1.942,2.0871,0.664
5829,116.56,1.9424,2.0875,0.6642
5830,116.58,1.9427,2.0877,0.6644
5831,116.6,1.943,2.0877,0.6645
5832,116.62,1.9434,2.0881,0.6646
5833,116.64,1.9437,2.0888,0.6647
5834,116.66,1.944,2.0894,0.6649
5835,116.68,1.9444,2.0891,0.6651
5836,116.7,1.9447,2.0885,0.6652
5837,116.72,1.945,2.0887,0.6653
5838,116.74,1.9453,2.0892,0.6654
5839,116.76,1.9457,2.0892,0.6656
5840,116.78,1.946,2.0891,0.6657
5841,116.8,1.9463,2.0886,0.6659
5842,116.82,1.9466,2.0892,0.666
5843,116.84,1.947,2.09,0.6662
5844,116.86,1.9473,2.0904,0.6663
5845,116.88,1.9477,2.0913,0.6665
5846,116.9,1.948,2.0909,0.6666
5847,116.92,1.9484,2.0902,0.6668
5848,116.94,1.9487,2.0902,0.6669
5849,116.96,1.949,2.0902,0.667
5850,116.98,1.9494,2.0912,0.6672
5851,117.0,1.9497,2.0919,0.6673
5852,117.02,1.95,2.0921,0.6674
5853,117.04,1.9504,2.0919,0.6676
5854,117.06,1.9507,2.0922,0.6677
5855,117.08,1.951,2.0927,0.6679
5856,117.1,1.9514,2.0936,0.668
5857,117.12,1.9517,2.0933,0.6681
5858,117.14,1.952,2.0925,0.6683
5859,117.16,1.9523,2.0929,0.6683
5860,117.18,1.9526,2.0929,0.6685
5861,117.2,1.953,2.0935,0.6687
5862,117.22,1.9533,2.0945,0.6688
5863,117.24,1.9537,2.0945,0.669
5864,117.26,1.954,2.0947,0.6691
5865,117.28,1.9544,2.0941,0.6693
5866,117.3,1.9547,2.0937,0.6694
5867,117.32,1.9551,2.0944,0.6696
5868,117.34,1.9554,2.0956,0.6698
5869,117.36,1.9557,2.096,0.6699
5870,117.38,1.9561,2.0958,0.6701
5871,117.4,1.9564,2.0952,0.6702
5872,117.42,1.9567,2.0946,0.6703
5873,117.44,1.957,2.0946,0.6705
5874,117.46,1.9573,2.0952,0.6706
5875,117.48,1.9577,2.0964,0.6707
5876,117.5,1.958,2.0959,0.6708
5877,117.52,1.9583,2.0968,0.671
5878,117.54,1.9586,2.097,0.6713
5879,117.56,1.9589,2.0976,0.6714
5880,117.58,1.9593,2.098,0.6714
