1,Time,Displacement,Force,Strain 1
,(s),(mm),(kN),(%)
"","55,7200","0,9283","1,2600","0,2904"
"","55,7400","0,9286","1,2599","0,2905"
"","55,7600","0,9290","1,2605","0,2906"
"","55,7800","0,9293","1,2609","0,2907"
"","55,8000","0,9296","1,2610","0,2907"
"","55,8200","0,9300","1,2607","0,2908"
"","55,8400","0,9303","1,2614","0,2909"
"","55,8600","0,9306","1,2622","0,2911"
"","55,8800","0,9310","1,2627","0,2912"
"","55,9000","0,9313","1,2629","0,2913"
"","55,9200","0,9317","1,2630","0,2914"
"","55,9400","0,9320","1,2628","0,2915"
"","55,9600","0,9324","1,2630","0,2916"
"","55,9800","0,9327","1,2639","0,2917"
"","56,0000","0,9330","1,2635","0,2918"
"","56,0200","0,9333","1,2643","0,2919"
"","56,0400","0,9337","1,2649","0,2920"
"","56,0600","0,9340","1,2653","0,2921"
"","56,0800","0,9343","1,2658","0,2922"
"","56,1000","0,9347","1,2658","0,2924"
"","56,1200","0,9350","1,2656","0,2925"
"","56,1400","0,9353","1,2658","0,2926"
"","56,1600","0,9356","1,2673","0,2927"
"","56,1800","0,9359","1,2679","0,2928"
"","56,2000","0,9363","1,2679","0,2929"
"","56,2200","0,9366","1,2682","0,2929"
"","56,2400","0,9369","1,2687","0,2930"
"","56,2600","0,9373","1,2684","0,2932"
"","56,2800","0,9376","1,2693","0,2934"
"","56,3000","0,9380","1,2694","0,2935"
"","56,3200","0,9383","1,2697","0,2936"
"","56,3400","0,9387","1,2699","0,2937"
"","56,3600","0,9390","1,2705","0,2938"
"","56,3800","0,9393","1,2711","0,2939"
"","56,4000","0,9397","1,2706","0,2940"
"","56,4200","0,9400","1,2708","0,2941"
"","56,4400","0,9403","1,2718","0,2943"
"","56,4600","0,9406","1,2721","0,2944"
"","56,4800","0,9410","1,2717","0,2945"
"","56,5000","0,9413","1,2725","0,2946"
"","56,5200","0,9416","1,2728","0,2946"
"","56,5400","0,9420","1,2730","0,2947"
"","56,5600","0,9423","1,2733","0,2948"
"","56,5800","0,9426","1,2733","0,2949"
"","56,6000","0,9429","1,2732","0,2951"
"","56,6200","0,9433","1,2747","0,2951"
"","56,6400","0,9436","1,2755","0,2952"
"","56,6600","0,9439","1,2754","0,2954"
"","56,6800","0,9443","1,2754","0,2955"
"","56,7000","0,9447","1,2753","0,2956"
"","56,7200","0,9450","1,2760","0,2957"
"","56,7400","0,9453","1,2759","0,2958"
"","56,7600","0,9457","1,2762","0,2960"
"","56,7800","0,9460","1,2764","0,2961"
"","56,8000","0,9463","1,2770","0,2962"
"","56,8200","0,9467","1,2778","0,2963"
"","56,8400","0,9470","1,2787","0,2964"
"","56,8600","0,9473","1,2781","0,2965"
"","56,8800","0,9477","1,2787","0,2966"
"","56,9000","0,9480","1,2789","0,2967"
"","56,9200","0,9483","1,2790","0,2969"
"","56,9400","0,9487","1,2801","0,2970"
"","56,9600","0,9490","1,2802","0,2970"
"","56,9800","0,9493","1,2806","0,2971"
"","57,0000","0,9496","1,2804","0,2972"
"","57,0200","0,9500","1,2808","0,2973"
"","57,0400","0,9503","1,2821","0,2975"
"","57,0600","0,9507","1,2825","0,2976"
"","57,0800","0,9510","1,2832","0,2977"
"","57,1000","0,9514","1,2832","0,2979"
"","57,1200","0,9517","1,2831","0,2979"
"","57,1400","0,9521","1,2833","0,2980"
"","57,1600","0,9524","1,2838","0,2982"
"","57,1800","0,9527","1,2837","0,2983"
"","57,2000","0,9530","1,2846","0,2983"
"","57,2200","0,9533","1,2845","0,2984"
"","57,2400","0,9537","1,2845","0,2985"
"","57,2600","0,9540","1,2855","0,2987"
"","57,2800","0,9543","1,2855","0,2988"
"","57,3000","0,9547","1,2851","0,2989"
"","57,3200","0,9550","1,2856","0,2990"
"","57,3400","0,9553","1,2862","0,2991"
"","57,3600","0,9556","1,2866","0,2992"
"","57,3800","0,9559","1,2871","0,2993"
"","57,4000","0,9563","1,2870","0,2994"
"","57,4200","0,9566","1,2873","0,2995"
"","57,4400","0,9569","1,2880","0,2996"
"","57,4600","0,9573","1,2885","0,2997"
"","57,4800","0,9577","1,2886","0,2998"
"","57,5000","0,9580","1,2886","0,3000"
"","57,5200","0,9583","1,2887","0,3001"
"","57,5400","0,9587","1,2895","0,3002"
"","57,5600","0,9590","1,2892","0,3003"
"","57,5800","0,9593","1,2897","0,3004"
"","57,6000","0,9597","1,2910","0,3005"
"","57,6200","0,9600","1,2918","0,3006"
"","57,6400","0,9603","1,2915","0,3007"
"","57,6600","0,9606","1,2914","0,3008"
"","57,6800","0,9610","1,2916","0,3009"
"","57,7000","0,9613","1,2921","0,3010"
"","57,7200","0,9616","1,2923","0,3011"
"","57,7400","0,9619","1,2925","0,3012"
"","57,7600","0,9622","1,2932","0,3013"
"","57,7800","0,9626","1,2932","0,3014"
"","57,8000","0,9629","1,2941","0,3015"
"","57,8200","0,9632","1,2943","0,3017"
"","57,8400","0,9636","1,2944","0,3018"
"","57,8600","0,9640","1,2940","0,3019"
"","57,8800","0,9643","1,2940","0,3020"
"","57,9000","0,9647","1,2958","0,3021"
"","57,9200","0,9650","1,2961","0,3022"
"","57,9400","0,9654","1,2960","0,3024"
"","57,9600","0,9657","1,2965","0,3025"
"","57,9800","0,9660","1,2976","0,3026"
"","58,0000","0,9664","1,2974","0,3027"
"","58,0200","0,9667","1,2970","0,3028"
"","58,0400","0,9670","1,2974","0,3029"
"","58,0600","0,9674","1,2977","0,3030"
"","58,0800","0,9677","1,2986","0,3031"
"","58,1000","0,9680","1,2993","0,3032"
"","58,1200","0,9684","1,2995","0,3033"
"","58,1400","0,9687","1,3002","0,3034"
"","58,1600","0,9690","1,2997","0,3035"
"","58,1800","0,9693","1,2990","0,3036"
"","58,2000","0,9697","1,2999","0,3037"
"","58,2200","0,9700","1,3001","0,3038"
"","58,2400","0,9703","1,3011","0,3040"
"","58,2600","0,9707","1,3016","0,3040"
"","58,2800","0,9711","1,3021","0,3042"
"","58,3000","0,9714","1,3023","0,3043"
"","58,3200","0,9717","1,3028","0,3044"
"","58,3400","0,9721","1,3036","0,3045"
"","58,3600","0,9724","1,3035","0,3046"
"","58,3800","0,9727","1,3031","0,3047"
"","58,4000","0,9730","1,3038","0,3048"
"","58,4200","0,9734","1,3046","0,3049"
"","58,4400","0,9737","1,3045","0,3050"
"","58,4600","0,9740","1,3041","0,3051"
"","58,4800","0,9744","1,3048","0,3052"
"","58,5000","0,9747","1,3054","0,3053"
"","58,5200","0,9750","1,3058","0,3054"
"","58,5400","0,9753","1,3062","0,3055"
"","58,5600","0,9756","1,3065","0,3056"
"","58,5800","0,9760","1,3073","0,3057"
"","58,6000","0,9763","1,3077","0,3059"
"","58,6200","0,9766","1,3073","0,3060"
"","58,6400","0,9770","1,3080","0,3061"
"","58,6600","0,9773","1,3089","0,3062"
"","58,6800","0,9777","1,3090","0,3063"
"","58,7000","0,9780","1,3087","0,3064"
"","58,7200","0,9784","1,3090","0,3066"
"","58,7400","0,9787","1,3086","0,3067"
"","58,7600","0,9790","1,3093","0,3068"
"","58,7800","0,9794","1,3099","0,3069"
"","58,8000","0,9797","1,3101","0,3070"
"","58,8200","0,9800","1,3102","0,3071"
"","58,8400","0,9804","1,3108","0,3072"
"","58,8600","0,9807","1,3111","0,3073"
"","58,8800","0,9810","1,3110","0,3074"
"","58,9000","0,9813","1,3120","0,3075"
"","58,9200","0,9817","1,3125","0,3076"
"","58,9400","0,9820","1,3124","0,3077"
"","58,9600","0,9823","1,3124","0,3078"
"","58,9800","0,9826","1,3129","0,3079"
"","59,0000","0,9829","1,3128","0,3080"
"","59,0200","0,9832","1,3137","0,3081"
"","59,0400","0,9836","1,3154","0,3083"
"","59,0600","0,9839","1,3160","0,3084"
"","59,0800","0,9843","1,3161","0,3085"
"","59,1000","0,9847","1,3157","0,3086"
"","59,1200","0,9850","1,3149","0,3087"
"","59,1400","0,9853","1,3151","0,3089"
"","59,1600","0,9857","1,3151","0,3090"
"","59,1800","0,9860","1,3157","0,3090"
"","59,2000","0,9863","1,3162","0,3091"
"","59,2200","0,9867","1,3168","0,3092"
"","59,2400","0,9870","1,3168","0,3093"
"","59,2600","0,9874","1,3174","0,3095"
"","59,2800","0,9877","1,3186","0,3096"
"","59,3000","0,9880","1,3190","0,3097"
"","59,3200","0,9883","1,3193","0,3098"
"","59,3400","0,9886","1,3197","0,3099"
"","59,3600","0,9890","1,3194","0,3100"
"","59,3800","0,9893","1,3197","0,3101"
"","59,4000","0,9896","1,3203","0,3102"
"","59,4200","0,9899","1,3200","0,3103"
"","59,4400","0,9903","1,3212","0,3104"
"","59,4600","0,9906","1,3214","0,3106"
"","59,4800","0,9910","1,3213","0,3107"
"","59,5000","0,9914","1,3215","0,3108"
"","59,5200","0,9917","1,3219","0,3109"
"","59,5400","0,9920","1,3217","0,3110"
"","59,5600","0,9924","1,3223","0,3111"
"","59,5800","0,9927","1,3220","0,3112"
"","59,6000","0,9930","1,3232","0,3113"
"","59,6200","0,9934","1,3242","0,3115"
"","59,6400","0,9937","1,3251","0,3115"
"","59,6600","0,9940","1,3245","0,3117"
"","59,6800","0,9944","1,3242","0,3118"
"","59,7000","0,9947","1,3243","0,3118"
"","59,7200","0,9950","1,3251","0,3119"
"","59,7400","0,9954","1,3264","0,3121"
"","59,7600","0,9957","1,3262","0,3122"
"","59,7800","0,9960","1,3260","0,3123"
"","59,8000","0,9963","1,3260","0,3124"
"","59,8200","0,9967","1,3257","0,3125"
"","59,8400","0,9970","1,3262","0,3126"
"","59,8600","0,9974","1,3269","0,3127"
"","59,8800","0,9977","1,3276","0,3129"
"","59,9000","0,9980","1,3279","0,3130"
"","59,9200","0,9984","1,3280","0,3131"
"","59,9400","0,9987","1,3291","0,3132"
"","59,9600","0,9991","1,3295","0,3133"
"","59,9800","0,9994","1,3295","0,3134"
"","60,0000","0,9997","1,3297","0,3136"
"","60,0200","1,0000","1,3299","0,3137"
"","60,0400","1,0004","1,3298","0,3138"
"","60,0600","1,0007","1,3298","0,3139"
"","60,0800","1,0010","1,3305","0,3140"
"","60,1000","1,0014","1,3309","0,3141"
"","60,1200","1,0017","1,3315","0,3142"
"","60,1400","1,0020","1,3329","0,3143"
"","60,1600","1,0023","1,3340","0,3144"
"","60,1800","1,0027","1,3331","0,3145"
"","60,2000","1,0030","1,3326","0,3146"
"","60,2200","1,0033","1,3333","0,3147"
"","60,2400","1,0037","1,3339","0,3149"
"","60,2600","1,0040","1,3342","0,3150"
"","60,2800","1,0044","1,3346","0,3151"
"","60,3000","1,0047","1,3345","0,3152"
"","60,3200","1,0051","1,3353","0,3154"
"","60,3400","1,0054","1,3363","0,3155"
"","60,3600","1,0057","1,3358","0,3155"
"","60,3800","1,0060","1,3354","0,3156"
"","60,4000","1,0063","1,3364","0,3157"
"","60,4200","1,0067","1,3378","0,3158"
"","60,4400","1,0070","1,3376","0,3160"
"","60,4600","1,0073","1,3364","0,3161"
"","60,4800","1,0076","1,3370","0,3162"
"","60,5000","1,0079","1,3374","0,3163"
"","60,5200","1,0083","1,3380","0,3163"
"","60,5400","1,0086","1,3383","0,3165"
"","60,5600","1,0089","1,3385","0,3166"
"","60,5800","1,0092","1,3392","0,3167"
"","60,6000","1,0096","1,3393","0,3168"
"","60,6200","1,0099","1,3397","0,3169"
"","60,6400","1,0103","1,3400","0,3171"
"","60,6600","1,0106","1,3403","0,3171"
"","60,6800","1,0110","1,3411","0,3173"
"","60,7000","1,0114","1,3413","0,3174"
"","60,7200","1,0117","1,3412","0,3175"
"","60,7400","1,0120","1,3408","0,3176"
"","60,7600","1,0124","1,3412","0,3178"
"","60,7800","1,0127","1,3423","0,3179"
"","60,8000","1,0130","1,3426","0,3180"
"","60,8200","1,0134","1,3426","0,3180"
"","60,8400","1,0137","1,3426","0,3182"
"","60,8600","1,0140","1,3443","0,3183"
"","60,8800","1,0144","1,3451","0,3184"
"","60,9000","1,0147","1,3454","0,3185"
"","60,9200","1,0150","1,3450","0,3187"
"","60,9400","1,0154","1,3448","0,3187"
"","60,9600","1,0157","1,3442","0,3188"
"","60,9800","1,0160","1,3449","0,3189"
"","61,0000","1,0163","1,3459","0,3190"
"","61,0200","1,0166","1,3464","0,3191"
"","61,0400","1,0170","1,3463","0,3192"
"","61,0600","1,0173","1,3469","0,3194"
"","61,0800","1,0177","1,3470","0,3195"
"","61,1000","1,0181","1,3476","0,3196"
"","61,1200","1,0184","1,3484","0,3197"
"","61,1400","1,0187","1,3485","0,3199"
"","61,1600","1,0191","1,3486","0,3200"
"","61,1800","1,0194","1,3492","0,3201"
"","61,2000","1,0197","1,3496","0,3202"
"","61,2200","1,0200","1,3498","0,3203"
"","61,2400","1,0204","1,3500","0,3204"
"","61,2600","1,0207","1,3511","0,3205"
"","61,2800","1,0210","1,3503","0,3206"
"","61,3000","1,0213","1,3503","0,3207"
"","61,3200","1,0217","1,3511","0,3208"
"","61,3400","1,0220","1,3512","0,3209"
"","61,3600","1,0223","1,3516","0,3210"
"","61,3800","1,0226","1,3520","0,3211"
"","61,4000","1,0230","1,3527","0,3213"
"","61,4200","1,0233","1,3528","0,3214"
"","61,4400","1,0236","1,3521","0,3215"
"","61,4600","1,0240","1,3528","0,3216"
"","61,4800","1,0244","1,3542","0,3217"
"","61,5000","1,0247","1,3552","0,3218"
"","61,5200","1,0250","1,3546","0,3219"
"","61,5400","1,0254","1,3539","0,3221"
"","61,5600","1,0257","1,3551","0,3222"
"","61,5800","1,0260","1,3556","0,3223"
"","61,6000","1,0263","1,3555","0,3224"
"","61,6200","1,0267","1,3559","0,3225"
"","61,6400","1,0270","1,3562","0,3226"
"","61,6600","1,0273","1,3569","0,3227"
"","61,6800","1,0277","1,3574","0,3228"
"","61,7000","1,0280","1,3580","0,3229"
"","61,7200","1,0283","1,3580","0,3230"
"","61,7400","1,0286","1,3580","0,3231"
"","61,7600","1,0290","1,3582","0,3232"
"","61,7800","1,0293","1,3584","0,3233"
"","61,8000","1,0296","1,3582","0,3235"
"","61,8200","1,0299","1,3592","0,3236"
"","61,8400","1,0303","1,3602","0,3237"
"","61,8600","1,0306","1,3613","0,3238"
"","61,8800","1,0310","1,3615","0,3239"
"","61,9000","1,0313","1,3616","0,3240"
"","61,9200","1,0317","1,3616","0,3242"
"","61,9400","1,0320","1,3616","0,3243"
"","61,9600","1,0324","1,3613","0,3244"
"","61,9800","1,0327","1,3617","0,3245"
"","62,0000","1,0330","1,3623","0,3246"
"","62,0200","1,0334","1,3624","0,3247"
"","62,0400","1,0337","1,3631","0,3248"
"","62,0600","1,0340","1,3640","0,3249"
"","62,0800","1,0344","1,3642","0,3250"
"","62,1000","1,0347","1,3641","0,3251"
"","62,1200","1,0350","1,3637","0,3253"
"","62,1400","1,0353","1,3645","0,3253"
"","62,1600","1,0356","1,3649","0,3255"
"","62,1800","1,0360","1,3649","0,3256"
"","62,2000","1,0363","1,3651","0,3257"
"","62,2200","1,0366","1,3658","0,3258"
"","62,2400","1,0370","1,3660","0,3259"
"","62,2600","1,0373","1,3666","0,3260"
"","62,2800","1,0377","1,3676","0,3261"
"","62,3000","1,0380","1,3672","0,3263"
"","62,3200","1,0384","1,3671","0,3264"
"","62,3400","1,0387","1,3671","0,3265"
"","62,3600","1,0391","1,3683","0,3266"
"","62,3800","1,0394","1,3693","0,3268"
"","62,4000","1,0397","1,3691","0,3269"
"","62,4200","1,0400","1,3694","0,3270"
"","62,4400","1,0404","1,3694","0,3271"
"","62,4600","1,0407","1,3694","0,3272"
"","62,4800","1,0410","1,3702","0,3273"
"","62,5000","1,0414","1,3705","0,3274"
"","62,5200","1,0417","1,3705","0,3275"
"","62,5400","1,0420","1,3703","0,3277"
"","62,5600","1,0423","1,3707","0,3279"
"","62,5800","1,0426","1,3715","0,3279"
"","62,6000","1,0429","1,3718","0,3280"
"","62,6200","1,0433","1,3724","0,3281"
"","62,6400","1,0436","1,3721","0,3282"
"","62,6600","1,0440","1,3725","0,3283"
"","62,6800","1,0443","1,3738","0,3284"
"","62,7000","1,0447","1,3742","0,3285"
"","62,7200","1,0450","1,3743","0,3286"
"","62,7400","1,0454","1,3751","0,3288"
"","62,7600","1,0457","1,3751","0,3289"
"","62,7800","1,0460","1,3750","0,3290"
"","62,8000","1,0464","1,3757","0,3291"
"","62,8200","1,0467","1,3760","0,3293"
"","62,8400","1,0470","1,3757","0,3294"
"","62,8600","1,0474","1,3758","0,3295"
"","62,8800","1,0477","1,3769","0,3296"
"","62,9000","1,0480","1,3764","0,3297"
"","62,9200","1,0484","1,3761","0,3298"
"","62,9400","1,0487","1,3770","0,3299"
"","62,9600","1,0490","1,3780","0,3300"
"","62,9800","1,0493","1,3785","0,3301"
"","63,0000","1,0496","1,3778","0,3302"
"","63,0200","1,0500","1,3777","0,3304"
"","63,0400","1,0503","1,3786","0,3305"
"","63,0600","1,0507","1,3793","0,3306"
"","63,0800","1,0510","1,3804","0,3307"
"","63,1000","1,0514","1,3811","0,3308"
"","63,1200","1,0517","1,3811","0,3309"
"","63,1400","1,0520","1,3809","0,3311"
"","63,1600","1,0524","1,3807","0,3312"
"","63,1800","1,0527","1,3814","0,3313"
"","63,2000","1,0530","1,3818","0,3314"
"","63,2200","1,0534","1,3824","0,3315"
"","63,2400","1,0537","1,3825","0,3317"
"","63,2600","1,0540","1,3826","0,3318"
"","63,2800","1,0544","1,3825","0,3319"
"","63,3000","1,0547","1,3828","0,3320"
"","63,3200","1,0550","1,3835","0,3321"
"","63,3400","1,0553","1,3844","0,3322"
"","63,3600","1,0556","1,3859","0,3323"
"","63,3800","1,0559","1,3855","0,3324"
"","63,4000","1,0563","1,3852","0,3325"
"","63,4200","1,0566","1,3855","0,3327"
"","63,4400","1,0570","1,3863","0,3328"
"","63,4600","1,0573","1,3872","0,3329"
"","63,4800","1,0577","1,3873","0,3330"
"","63,5000","1,0581","1,3875","0,3331"
"","63,5200","1,0584","1,3881","0,3332"
"","63,5400","1,0587","1,3882","0,3334"
"","63,5600","1,0591","1,3884","0,3335"
"","63,5800","1,0594","1,3889","0,3336"
"","63,6000","1,0597","1,3885","0,3337"
"","63,6200","1,0600","1,3891","0,3338"
"","63,6400","1,0604","1,3896","0,3339"
"","63,6600","1,0607","1,3898","0,3340"
"","63,6800","1,0610","1,3904","0,3341"
"","63,7000","1,0613","1,3901","0,3342"
"","63,7200","1,0616","1,3898","0,3343"
"","63,7400","1,0619","1,3900","0,3344"
"","63,7600","1,0623","1,3915","0,3345"
"","63,7800","1,0626","1,3914","0,3346"
"","63,8000","1,0629","1,3915","0,3348"
"","63,8200","1,0633","1,3921","0,3349"
"","63,8400","1,0636","1,3916","0,3350"
"","63,8600","1,0640","1,3926","0,3351"
"","63,8800","1,0644","1,3931","0,3353"
"","63,9000","1,0647","1,3934","0,3354"
"","63,9200","1,0651","1,3942","0,3355"
"","63,9400","1,0654","1,3947","0,3356"
"","63,9600","1,0657","1,3947","0,3357"
"","63,9800","1,0660","1,3949","0,3358"
"","64,0000","1,0663","1,3950","0,3359"
"","64,0200","1,0667","1,3944","0,3360"
"","64,0400","1,0670","1,3950","0,3361"
"","64,0600","1,0673","1,3957","0,3362"
"","64,0800","1,0677","1,3966","0,3363"
"","64,1000","1,0680","1,3970","0,3364"
"","64,1200","1,0683","1,3974","0,3366"
"","64,1400","1,0686","1,3973","0,3367"
"","64,1600","1,0689","1,3971","0,3368"
"","64,1800","1,0693","1,3977","0,3369"
"","64,2000","1,0696","1,3981","0,3370"
"","64,2200","1,0700","1,3982","0,3371"
"","64,2400","1,0703","1,3985","0,3372"
"","64,2600","1,0707","1,3985","0,3373"
"","64,2800","1,0710","1,3988","0,3374"
"","64,3000","1,0714","1,3995","0,3376"
"","64,3200","1,0717","1,3996","0,3377"
"","64,3400","1,0720","1,4000","0,3378"
"","64,3600","1,0723","1,4001","0,3379"
"","64,3800","1,0727","1,4006","0,3380"
"","64,4000","1,0730","1,4011","0,3381"
"","64,4200","1,0733","1,4018","0,3382"
"","64,4400","1,0736","1,4018","0,3383"
"","64,4600","1,0740","1,4027","0,3384"
"","64,4800","1,0743","1,4026","0,3385"
"","64,5000","1,0746","1,4029","0,3386"
"","64,5200","1,0749","1,4038","0,3387"
"","64,5400","1,0752","1,4037","0,3388"
"","64,5600","1,0756","1,4031","0,3389"
"","64,5800","1,0759","1,4036","0,3391"
"","64,6000","1,0762","1,4038","0,3392"
"","64,6200","1,0766","1,4049","0,3393"
"","64,6400","1,0770","1,4059","0,3395"
"","64,6600","1,0773","1,4053","0,3396"
"","64,6800","1,0777","1,4053","0,3397"
"","64,7000","1,0780","1,4055","0,3398"
"","64,7200","1,0784","1,4063","0,3400"
"","64,7400","1,0787","1,4067","0,3401"
"","64,7600","1,0790","1,4073","0,3402"
"","64,7800","1,0793","1,4079","0,3403"
"","64,8000","1,0797","1,4082","0,3404"
"","64,8200","1,0800","1,4079","0,3405"
"","64,8400","1,0803","1,4086","0,3406"
"","64,8600","1,0807","1,4086","0,3408"
"","64,8800","1,0810","1,4091","0,3409"
"","64,9000","1,0813","1,4100","0,3410"
"","64,9200","1,0816","1,4099","0,3411"
"","64,9400","1,0820","1,4092","0,3412"
"","64,9600","1,0823","1,4093","0,3413"
"","64,9800","1,0826","1,4107","0,3414"
"","65,0000","1,0830","1,4111","0,3415"
"","65,0200","1,0833","1,4109","0,3416"
"","65,0400","1,0837","1,4114","0,3418"
"","65,0600","1,0840","1,4116","0,3419"
"","65,0800","1,0844","1,4120","0,3420"
"","65,1000","1,0847","1,4122","0,3421"
"","65,1200","1,0851","1,4134","0,3422"
"","65,1400","1,0854","1,4138","0,3423"
"","65,1600","1,0857","1,4143","0,3424"
"","65,1800","1,0860","1,4148","0,3425"
"","65,2000","1,0863","1,4133","0,3426"
"","65,2200","1,0867","1,4127","0,3428"
"","65,2400","1,0870","1,4138","0,3429"
"","65,2600","1,0873","1,4149","0,3430"
"","65,2800","1,0877","1,4160","0,3431"
"","65,3000","1,0880","1,4166","0,3432"
"","65,3200","1,0883","1,4166","0,3433"
"","65,3400","1,0886","1,4171","0,3434"
"","65,3600","1,0890","1,4177","0,3436"
"","65,3800","1,0893","1,4178","0,3436"
"","65,4000","1,0896","1,4174","0,3437"
"","65,4200","1,0900","1,4172","0,3439"
"","65,4400","1,0903","1,4184","0,3440"
"","65,4600","1,0907","1,4187","0,3441"
"","65,4800","1,0910","1,4187","0,3443"
"","65,5000","1,0914","1,4194","0,3444"
"","65,5200","1,0917","1,4200","0,3445"
"","65,5400","1,0920","1,4207","0,3446"
"","65,5600","1,0924","1,4206","0,3447"
"","65,5800","1,0927","1,4202","0,3448"
"","65,6000","1,0930","1,4205","0,3449"
"","65,6200","1,0934","1,4211","0,3451"
"","65,6400","1,0937","1,4213","0,3452"
"","65,6600","1,0940","1,4219","0,3453"
"","65,6800","1,0944","1,4218","0,3454"
"","65,7000","1,0947","1,4227","0,3455"
"","65,7200","1,0950","1,4232","0,3456"
"","65,7400","1,0953","1,4228","0,3457"
"","65,7600","1,0956","1,4226","0,3458"
"","65,7800","1,0960","1,4228","0,3459"
"","65,8000","1,0963","1,4239","0,3460"
"","65,8200","1,0966","1,4241","0,3462"
"","65,8400","1,0970","1,4248","0,3463"
"","65,8600","1,0973","1,4255","0,3464"
"","65,8800","1,0977","1,4264","0,3465"
"","65,9000","1,0980","1,4266","0,3466"
"","65,9200","1,0984","1,4259","0,3468"
"","65,9400","1,0987","1,4256","0,3469"
"","65,9600","1,0990","1,4263","0,3469"
"","65,9800","1,0994","1,4266","0,3470"
"","66,0000","1,0997","1,4275","0,3472"
"","66,0200","1,1000","1,4273","0,3472"
"","66,0400","1,1003","1,4276","0,3474"
